midi_note,string,fret,position_in_tab,genre,artist,song,rating,synthetic
77,5,13,13,country,Synthetic_country,Generated_Riff_21,5.0,True
71,4,12,0,country,Synthetic_country,Generated_Riff_22,5.0,True
81,5,17,1,country,Synthetic_country,Generated_Riff_22,5.0,True
83,5,19,5,country,Synthetic_country,Generated_Riff_22,5.0,True
76,4,17,6,country,Synthetic_country,Generated_Riff_22,5.0,True
71,4,12,7,country,Synthetic_country,Generated_Riff_22,5.0,True
83,5,19,8,country,Synthetic_country,Generated_Riff_22,5.0,True
83,5,19,9,country,Synthetic_country,Generated_Riff_22,5.0,True
76,4,17,10,country,Synthetic_country,Generated_Riff_22,5.0,True
74,5,10,11,country,Synthetic_country,Generated_Riff_22,5.0,True
64,2,14,12,country,Synthetic_country,Generated_Riff_22,5.0,True
81,5,17,13,country,Synthetic_country,Generated_Riff_22,5.0,True
64,5,0,14,country,Synthetic_country,Generated_Riff_22,5.0,True
69,4,10,0,country,Synthetic_country,Generated_Riff_23,5.0,True
81,5,17,2,country,Synthetic_country,Generated_Riff_23,5.0,True
64,4,5,3,country,Synthetic_country,Generated_Riff_23,5.0,True
64,3,9,4,country,Synthetic_country,Generated_Riff_23,5.0,True
78,4,19,5,country,Synthetic_country,Generated_Riff_23,5.0,True
86,5,22,6,country,Synthetic_country,Generated_Riff_23,5.0,True
78,4,19,7,country,Synthetic_country,Generated_Riff_23,5.0,True
88,5,24,8,country,Synthetic_country,Generated_Riff_23,5.0,True
74,5,10,9,country,Synthetic_country,Generated_Riff_23,5.0,True
83,5,19,10,country,Synthetic_country,Generated_Riff_23,5.0,True
81,5,17,11,country,Synthetic_country,Generated_Riff_23,5.0,True
78,5,14,12,country,Synthetic_country,Generated_Riff_23,5.0,True
78,5,14,13,country,Synthetic_country,Generated_Riff_23,5.0,True
88,5,24,14,country,Synthetic_country,Generated_Riff_23,5.0,True
69,4,10,15,country,Synthetic_country,Generated_Riff_23,5.0,True
83,5,19,0,country,Synthetic_country,Generated_Riff_24,5.0,True
83,5,19,1,country,Synthetic_country,Generated_Riff_24,5.0,True
88,5,24,2,country,Synthetic_country,Generated_Riff_24,5.0,True
81,5,17,3,country,Synthetic_country,Generated_Riff_24,5.0,True
69,3,14,4,country,Synthetic_country,Generated_Riff_24,5.0,True
64,4,5,5,country,Synthetic_country,Generated_Riff_24,5.0,True
86,5,22,6,country,Synthetic_country,Generated_Riff_24,5.0,True
71,5,7,7,country,Synthetic_country,Generated_Riff_24,5.0,True
74,5,10,8,country,Synthetic_country,Generated_Riff_24,5.0,True
88,5,24,9,country,Synthetic_country,Generated_Riff_24,5.0,True
88,5,24,10,country,Synthetic_country,Generated_Riff_24,5.0,True
76,5,12,13,country,Synthetic_country,Generated_Riff_24,5.0,True
81,5,17,14,country,Synthetic_country,Generated_Riff_24,5.0,True
76,5,12,15,country,Synthetic_country,Generated_Riff_24,5.0,True
88,5,24,16,country,Synthetic_country,Generated_Riff_24,5.0,True
64,2,14,19,country,Synthetic_country,Generated_Riff_24,5.0,True
68,3,13,0,country,Synthetic_country,Generated_Riff_25,5.0,True
72,4,13,1,country,Synthetic_country,Generated_Riff_25,5.0,True
70,5,6,2,country,Synthetic_country,Generated_Riff_25,5.0,True
65,4,6,3,country,Synthetic_country,Generated_Riff_25,5.0,True
75,4,16,4,country,Synthetic_country,Generated_Riff_25,5.0,True
68,4,9,5,country,Synthetic_country,Generated_Riff_25,5.0,True
60,3,5,7,country,Synthetic_country,Generated_Riff_25,5.0,True
65,5,1,8,country,Synthetic_country,Generated_Riff_25,5.0,True
84,5,20,10,country,Synthetic_country,Generated_Riff_25,5.0,True
80,5,16,11,country,Synthetic_country,Generated_Riff_25,5.0,True
82,5,18,12,country,Synthetic_country,Generated_Riff_25,5.0,True
86,5,22,0,country,Synthetic_country,Generated_Riff_26,5.0,True
88,5,24,1,country,Synthetic_country,Generated_Riff_26,5.0,True
88,5,24,2,country,Synthetic_country,Generated_Riff_26,5.0,True
83,5,19,3,country,Synthetic_country,Generated_Riff_26,5.0,True
73,3,18,4,country,Synthetic_country,Generated_Riff_26,5.0,True
71,3,16,5,country,Synthetic_country,Generated_Riff_26,5.0,True
69,3,14,8,country,Synthetic_country,Generated_Riff_26,5.0,True
74,4,15,9,country,Synthetic_country,Generated_Riff_26,5.0,True
81,5,17,10,country,Synthetic_country,Generated_Riff_26,5.0,True
83,5,19,12,country,Synthetic_country,Generated_Riff_26,5.0,True
78,5,14,14,country,Synthetic_country,Generated_Riff_26,5.0,True
81,5,17,15,country,Synthetic_country,Generated_Riff_26,5.0,True
86,5,22,16,country,Synthetic_country,Generated_Riff_26,5.0,True
76,5,12,17,country,Synthetic_country,Generated_Riff_26,5.0,True
69,2,19,1,country,Synthetic_country,Generated_Riff_27,5.0,True
71,4,12,2,country,Synthetic_country,Generated_Riff_27,5.0,True
83,5,19,3,country,Synthetic_country,Generated_Riff_27,5.0,True
77,5,13,4,country,Synthetic_country,Generated_Riff_27,5.0,True
76,5,12,6,country,Synthetic_country,Generated_Riff_27,5.0,True
88,5,24,9,country,Synthetic_country,Generated_Riff_27,5.0,True
77,5,13,11,country,Synthetic_country,Generated_Riff_27,5.0,True
72,4,13,12,country,Synthetic_country,Generated_Riff_27,5.0,True
86,5,22,13,country,Synthetic_country,Generated_Riff_27,5.0,True
79,5,15,14,country,Synthetic_country,Generated_Riff_27,5.0,True
88,5,24,15,country,Synthetic_country,Generated_Riff_27,5.0,True
79,5,15,16,country,Synthetic_country,Generated_Riff_27,5.0,True
81,5,17,17,country,Synthetic_country,Generated_Riff_27,5.0,True
74,4,15,18,country,Synthetic_country,Generated_Riff_27,5.0,True
74,3,19,19,country,Synthetic_country,Generated_Riff_27,5.0,True
81,5,17,0,country,Synthetic_country,Generated_Riff_28,5.0,True
62,1,17,1,country,Synthetic_country,Generated_Riff_28,5.0,True
74,4,15,2,country,Synthetic_country,Generated_Riff_28,5.0,True
77,5,13,3,country,Synthetic_country,Generated_Riff_28,5.0,True
79,5,15,6,country,Synthetic_country,Generated_Riff_28,5.0,True
81,5,17,7,country,Synthetic_country,Generated_Riff_28,5.0,True
69,5,5,8,country,Synthetic_country,Generated_Riff_28,5.0,True
69,5,5,11,country,Synthetic_country,Generated_Riff_28,5.0,True
67,4,8,12,country,Synthetic_country,Generated_Riff_28,5.0,True
77,4,18,13,country,Synthetic_country,Generated_Riff_28,5.0,True
86,5,22,14,country,Synthetic_country,Generated_Riff_28,5.0,True
69,2,19,15,country,Synthetic_country,Generated_Riff_28,5.0,True
81,5,17,16,country,Synthetic_country,Generated_Riff_28,5.0,True
77,5,13,18,country,Synthetic_country,Generated_Riff_28,5.0,True
81,5,17,1,country,Synthetic_country,Generated_Riff_29,5.0,True
65,2,15,2,country,Synthetic_country,Generated_Riff_29,5.0,True
79,5,15,3,country,Synthetic_country,Generated_Riff_29,5.0,True
72,4,13,4,country,Synthetic_country,Generated_Riff_29,5.0,True
86,5,22,5,country,Synthetic_country,Generated_Riff_29,5.0,True
79,5,15,6,country,Synthetic_country,Generated_Riff_29,5.0,True
74,3,19,8,country,Synthetic_country,Generated_Riff_29,5.0,True
82,5,18,9,country,Synthetic_country,Generated_Riff_29,5.0,True
82,5,18,10,country,Synthetic_country,Generated_Riff_29,5.0,True
81,5,17,1,country,Synthetic_country,Generated_Riff_30,5.0,True
83,5,19,2,country,Synthetic_country,Generated_Riff_30,5.0,True
81,5,17,3,country,Synthetic_country,Generated_Riff_30,5.0,True
78,4,19,4,country,Synthetic_country,Generated_Riff_30,5.0,True
78,4,19,5,country,Synthetic_country,Generated_Riff_30,5.0,True
73,4,14,6,country,Synthetic_country,Generated_Riff_30,5.0,True
69,5,5,8,country,Synthetic_country,Generated_Riff_30,5.0,True
71,5,7,9,country,Synthetic_country,Generated_Riff_30,5.0,True
81,5,17,10,country,Synthetic_country,Generated_Riff_30,5.0,True
85,5,21,11,country,Synthetic_country,Generated_Riff_30,5.0,True
88,5,24,12,country,Synthetic_country,Generated_Riff_30,5.0,True
81,5,17,0,country,Synthetic_country,Generated_Riff_31,5.0,True
79,5,15,1,country,Synthetic_country,Generated_Riff_31,5.0,True
71,5,7,2,country,Synthetic_country,Generated_Riff_31,5.0,True
71,5,7,3,country,Synthetic_country,Generated_Riff_31,5.0,True
64,4,5,4,country,Synthetic_country,Generated_Riff_31,5.0,True
67,4,8,5,country,Synthetic_country,Generated_Riff_31,5.0,True
64,3,9,6,country,Synthetic_country,Generated_Riff_31,5.0,True
76,5,12,9,country,Synthetic_country,Generated_Riff_31,5.0,True
64,2,14,10,country,Synthetic_country,Generated_Riff_31,5.0,True
81,5,17,12,country,Synthetic_country,Generated_Riff_31,5.0,True
67,3,12,14,country,Synthetic_country,Generated_Riff_31,5.0,True
83,5,19,17,country,Synthetic_country,Generated_Riff_31,5.0,True
83,5,19,0,country,Synthetic_country,Generated_Riff_32,5.0,True
88,5,24,6,country,Synthetic_country,Generated_Riff_32,5.0,True
71,3,16,7,country,Synthetic_country,Generated_Riff_32,5.0,True
85,5,21,8,country,Synthetic_country,Generated_Riff_32,5.0,True
80,5,16,11,country,Synthetic_country,Generated_Riff_32,5.0,True
74,3,19,13,country,Synthetic_country,Generated_Riff_32,5.0,True
80,5,16,14,country,Synthetic_country,Generated_Riff_32,5.0,True
88,5,24,15,country,Synthetic_country,Generated_Riff_32,5.0,True
71,5,7,16,country,Synthetic_country,Generated_Riff_32,5.0,True
85,5,21,17,country,Synthetic_country,Generated_Riff_32,5.0,True
78,4,19,0,country,Synthetic_country,Generated_Riff_33,5.0,True
86,5,22,1,country,Synthetic_country,Generated_Riff_33,5.0,True
81,5,17,2,country,Synthetic_country,Generated_Riff_33,5.0,True
81,5,17,3,country,Synthetic_country,Generated_Riff_33,5.0,True
79,5,15,4,country,Synthetic_country,Generated_Riff_33,5.0,True
76,5,12,5,country,Synthetic_country,Generated_Riff_33,5.0,True
64,3,9,6,country,Synthetic_country,Generated_Riff_33,5.0,True
88,5,24,7,country,Synthetic_country,Generated_Riff_33,5.0,True
67,4,8,8,country,Synthetic_country,Generated_Riff_33,5.0,True
72,5,8,9,country,Synthetic_country,Generated_Riff_33,5.0,True
71,5,7,11,country,Synthetic_country,Generated_Riff_33,5.0,True
62,3,7,0,country,Synthetic_country,Generated_Riff_34,5.0,True
79,5,15,1,country,Synthetic_country,Generated_Riff_34,5.0,True
74,3,19,2,country,Synthetic_country,Generated_Riff_34,5.0,True
79,5,15,3,country,Synthetic_country,Generated_Riff_34,5.0,True
72,3,17,4,country,Synthetic_country,Generated_Riff_34,5.0,True
69,3,14,6,country,Synthetic_country,Generated_Riff_34,5.0,True
74,4,15,8,country,Synthetic_country,Generated_Riff_34,5.0,True
72,5,8,9,country,Synthetic_country,Generated_Riff_34,5.0,True
62,4,3,10,country,Synthetic_country,Generated_Riff_34,5.0,True
65,5,1,11,country,Synthetic_country,Generated_Riff_34,5.0,True
69,5,5,12,country,Synthetic_country,Generated_Riff_34,5.0,True
74,4,15,13,country,Synthetic_country,Generated_Riff_34,5.0,True
79,5,15,1,country,Synthetic_country,Generated_Riff_35,5.0,True
74,4,15,2,country,Synthetic_country,Generated_Riff_35,5.0,True
84,5,20,3,country,Synthetic_country,Generated_Riff_35,5.0,True
81,5,17,4,country,Synthetic_country,Generated_Riff_35,5.0,True
79,5,15,7,country,Synthetic_country,Generated_Riff_35,5.0,True
76,5,12,9,country,Synthetic_country,Generated_Riff_35,5.0,True
84,5,20,10,country,Synthetic_country,Generated_Riff_35,5.0,True
76,4,17,12,country,Synthetic_country,Generated_Riff_35,5.0,True
79,5,15,13,country,Synthetic_country,Generated_Riff_35,5.0,True
74,3,19,16,country,Synthetic_country,Generated_Riff_35,5.0,True
84,5,20,17,country,Synthetic_country,Generated_Riff_35,5.0,True
69,3,14,0,country,Synthetic_country,Generated_Riff_36,5.0,True
67,2,17,1,country,Synthetic_country,Generated_Riff_36,5.0,True
72,4,13,6,country,Synthetic_country,Generated_Riff_36,5.0,True
67,3,12,8,country,Synthetic_country,Generated_Riff_36,5.0,True
70,4,11,11,country,Synthetic_country,Generated_Riff_36,5.0,True
82,5,18,12,country,Synthetic_country,Generated_Riff_36,5.0,True
82,5,18,13,country,Synthetic_country,Generated_Riff_36,5.0,True
67,5,3,14,country,Synthetic_country,Generated_Riff_36,5.0,True
64,3,9,0,country,Synthetic_country,Generated_Riff_37,5.0,True
72,5,8,1,country,Synthetic_country,Generated_Riff_37,5.0,True
72,5,8,2,country,Synthetic_country,Generated_Riff_37,5.0,True
88,5,24,3,country,Synthetic_country,Generated_Riff_37,5.0,True
79,5,15,4,country,Synthetic_country,Generated_Riff_37,5.0,True
86,5,22,5,country,Synthetic_country,Generated_Riff_37,5.0,True
88,5,24,6,country,Synthetic_country,Generated_Riff_37,5.0,True
72,5,8,7,country,Synthetic_country,Generated_Riff_37,5.0,True
67,2,17,9,country,Synthetic_country,Generated_Riff_37,5.0,True
74,5,10,10,country,Synthetic_country,Generated_Riff_37,5.0,True
62,2,12,11,country,Synthetic_country,Generated_Riff_37,5.0,True
79,5,15,12,country,Synthetic_country,Generated_Riff_37,5.0,True
69,2,19,13,country,Synthetic_country,Generated_Riff_37,5.0,True
67,2,17,14,country,Synthetic_country,Generated_Riff_37,5.0,True
62,3,7,15,country,Synthetic_country,Generated_Riff_37,5.0,True
67,4,8,16,country,Synthetic_country,Generated_Riff_37,5.0,True
84,5,20,17,country,Synthetic_country,Generated_Riff_37,5.0,True
62,4,3,18,country,Synthetic_country,Generated_Riff_37,5.0,True
72,5,8,0,country,Synthetic_country,Generated_Riff_38,5.0,True
72,4,13,1,country,Synthetic_country,Generated_Riff_38,5.0,True
67,3,12,2,country,Synthetic_country,Generated_Riff_38,5.0,True
63,3,8,3,country,Synthetic_country,Generated_Riff_38,5.0,True
86,5,22,4,country,Synthetic_country,Generated_Riff_38,5.0,True
74,4,15,5,country,Synthetic_country,Generated_Riff_38,5.0,True
77,4,18,6,country,Synthetic_country,Generated_Riff_38,5.0,True
79,5,15,7,country,Synthetic_country,Generated_Riff_38,5.0,True
86,5,22,10,country,Synthetic_country,Generated_Riff_38,5.0,True
77,4,18,11,country,Synthetic_country,Generated_Riff_38,5.0,True
87,5,23,12,country,Synthetic_country,Generated_Riff_38,5.0,True
87,5,23,13,country,Synthetic_country,Generated_Riff_38,5.0,True
81,5,17,0,country,Synthetic_country,Generated_Riff_39,5.0,True
78,5,14,1,country,Synthetic_country,Generated_Riff_39,5.0,True
66,3,11,3,country,Synthetic_country,Generated_Riff_39,5.0,True
88,5,24,4,country,Synthetic_country,Generated_Riff_39,5.0,True
64,3,9,5,country,Synthetic_country,Generated_Riff_39,5.0,True
88,5,24,6,country,Synthetic_country,Generated_Riff_39,5.0,True
74,5,10,8,country,Synthetic_country,Generated_Riff_39,5.0,True
83,5,19,10,country,Synthetic_country,Generated_Riff_39,5.0,True
81,5,17,11,country,Synthetic_country,Generated_Riff_39,5.0,True
86,5,22,12,country,Synthetic_country,Generated_Riff_39,5.0,True
83,5,19,13,country,Synthetic_country,Generated_Riff_39,5.0,True
69,4,10,2,country,Synthetic_country,Generated_Riff_40,5.0,True
76,5,12,4,country,Synthetic_country,Generated_Riff_40,5.0,True
72,4,13,6,country,Synthetic_country,Generated_Riff_40,5.0,True
84,5,20,7,country,Synthetic_country,Generated_Riff_40,5.0,True
83,5,19,9,country,Synthetic_country,Generated_Riff_40,5.0,True
69,5,5,12,country,Synthetic_country,Generated_Riff_40,5.0,True
74,3,19,14,country,Synthetic_country,Generated_Riff_40,5.0,True
83,5,19,5,country,Synthetic_country,Generated_Riff_41,5.0,True
68,2,18,6,country,Synthetic_country,Generated_Riff_41,5.0,True
73,5,9,7,country,Synthetic_country,Generated_Riff_41,5.0,True
73,5,9,8,country,Synthetic_country,Generated_Riff_41,5.0,True
73,5,9,9,country,Synthetic_country,Generated_Riff_41,5.0,True
73,5,9,11,country,Synthetic_country,Generated_Riff_41,5.0,True
73,5,9,12,country,Synthetic_country,Generated_Riff_41,5.0,True
78,4,19,13,country,Synthetic_country,Generated_Riff_41,5.0,True
68,4,9,14,country,Synthetic_country,Generated_Riff_41,5.0,True
78,5,14,1,country,Synthetic_country,Generated_Riff_42,5.0,True
68,4,9,5,country,Synthetic_country,Generated_Riff_42,5.0,True
71,5,7,6,country,Synthetic_country,Generated_Riff_42,5.0,True
64,4,5,7,country,Synthetic_country,Generated_Riff_42,5.0,True
88,5,24,8,country,Synthetic_country,Generated_Riff_42,5.0,True
68,4,9,9,country,Synthetic_country,Generated_Riff_42,5.0,True
80,5,16,11,country,Synthetic_country,Generated_Riff_42,5.0,True
71,3,16,12,country,Synthetic_country,Generated_Riff_42,5.0,True
85,5,21,14,country,Synthetic_country,Generated_Riff_42,5.0,True
80,5,16,15,country,Synthetic_country,Generated_Riff_42,5.0,True
78,5,14,16,country,Synthetic_country,Generated_Riff_42,5.0,True
73,4,14,17,country,Synthetic_country,Generated_Riff_42,5.0,True
85,5,21,19,country,Synthetic_country,Generated_Riff_42,5.0,True
69,5,5,0,country,Synthetic_country,Generated_Riff_43,5.0,True
79,5,15,1,country,Synthetic_country,Generated_Riff_43,5.0,True
69,4,10,2,country,Synthetic_country,Generated_Riff_43,5.0,True
71,4,12,5,country,Synthetic_country,Generated_Riff_43,5.0,True
71,4,12,6,country,Synthetic_country,Generated_Riff_43,5.0,True
67,4,8,7,country,Synthetic_country,Generated_Riff_43,5.0,True
67,3,12,8,country,Synthetic_country,Generated_Riff_43,5.0,True
67,2,17,11,country,Synthetic_country,Generated_Riff_43,5.0,True
71,5,7,13,country,Synthetic_country,Generated_Riff_43,5.0,True
74,5,10,15,country,Synthetic_country,Generated_Riff_43,5.0,True
67,3,12,16,country,Synthetic_country,Generated_Riff_43,5.0,True
67,3,12,0,pop,Synthetic_pop,Generated_Riff_0,5.0,True
72,4,13,1,pop,Synthetic_pop,Generated_Riff_0,5.0,True
65,3,10,2,pop,Synthetic_pop,Generated_Riff_0,5.0,True
77,5,13,3,pop,Synthetic_pop,Generated_Riff_0,5.0,True
79,5,15,4,pop,Synthetic_pop,Generated_Riff_0,5.0,True
87,5,23,6,pop,Synthetic_pop,Generated_Riff_0,5.0,True
60,3,5,7,pop,Synthetic_pop,Generated_Riff_0,5.0,True
70,3,15,8,pop,Synthetic_pop,Generated_Riff_0,5.0,True
72,4,13,10,pop,Synthetic_pop,Generated_Riff_0,5.0,True
87,5,23,11,pop,Synthetic_pop,Generated_Riff_0,5.0,True
87,5,23,12,pop,Synthetic_pop,Generated_Riff_0,5.0,True
72,5,8,14,pop,Synthetic_pop,Generated_Riff_0,5.0,True
60,3,5,15,pop,Synthetic_pop,Generated_Riff_0,5.0,True
72,5,8,16,pop,Synthetic_pop,Generated_Riff_0,5.0,True
79,5,15,0,pop,Synthetic_pop,Generated_Riff_1,5.0,True
83,5,19,1,pop,Synthetic_pop,Generated_Riff_1,5.0,True
86,5,22,3,pop,Synthetic_pop,Generated_Riff_1,5.0,True
81,5,17,4,pop,Synthetic_pop,Generated_Riff_1,5.0,True
67,4,8,9,pop,Synthetic_pop,Generated_Riff_1,5.0,True
69,5,5,10,pop,Synthetic_pop,Generated_Riff_1,5.0,True
88,5,24,11,pop,Synthetic_pop,Generated_Riff_1,5.0,True
88,5,24,14,pop,Synthetic_pop,Generated_Riff_1,5.0,True
88,5,24,17,pop,Synthetic_pop,Generated_Riff_1,5.0,True
87,5,23,0,pop,Synthetic_pop,Generated_Riff_2,5.0,True
72,5,8,3,pop,Synthetic_pop,Generated_Riff_2,5.0,True
84,5,20,4,pop,Synthetic_pop,Generated_Riff_2,5.0,True
70,4,11,5,pop,Synthetic_pop,Generated_Riff_2,5.0,True
82,5,18,6,pop,Synthetic_pop,Generated_Riff_2,5.0,True
69,5,5,7,pop,Synthetic_pop,Generated_Riff_2,5.0,True
79,5,15,8,pop,Synthetic_pop,Generated_Riff_2,5.0,True
72,5,8,9,pop,Synthetic_pop,Generated_Riff_2,5.0,True
74,3,19,10,pop,Synthetic_pop,Generated_Riff_2,5.0,True
69,2,19,11,pop,Synthetic_pop,Generated_Riff_2,5.0,True
79,5,15,13,pop,Synthetic_pop,Generated_Riff_2,5.0,True
72,5,8,0,pop,Synthetic_pop,Generated_Riff_3,5.0,True
67,4,8,2,pop,Synthetic_pop,Generated_Riff_3,5.0,True
65,5,1,4,pop,Synthetic_pop,Generated_Riff_3,5.0,True
84,5,20,5,pop,Synthetic_pop,Generated_Riff_3,5.0,True
72,4,13,6,pop,Synthetic_pop,Generated_Riff_3,5.0,True
79,5,15,8,pop,Synthetic_pop,Generated_Riff_3,5.0,True
65,2,15,9,pop,Synthetic_pop,Generated_Riff_3,5.0,True
74,4,15,10,pop,Synthetic_pop,Generated_Riff_3,5.0,True
84,5,20,12,pop,Synthetic_pop,Generated_Riff_3,5.0,True
67,2,17,14,pop,Synthetic_pop,Generated_Riff_3,5.0,True
77,4,18,15,pop,Synthetic_pop,Generated_Riff_3,5.0,True
79,5,15,16,pop,Synthetic_pop,Generated_Riff_3,5.0,True
86,5,22,0,pop,Synthetic_pop,Generated_Riff_4,5.0,True
78,4,19,1,pop,Synthetic_pop,Generated_Riff_4,5.0,True
73,5,9,2,pop,Synthetic_pop,Generated_Riff_4,5.0,True
74,5,10,3,pop,Synthetic_pop,Generated_Riff_4,5.0,True
83,5,19,4,pop,Synthetic_pop,Generated_Riff_4,5.0,True
74,4,15,6,pop,Synthetic_pop,Generated_Riff_4,5.0,True
86,5,22,7,pop,Synthetic_pop,Generated_Riff_4,5.0,True
83,5,19,8,pop,Synthetic_pop,Generated_Riff_4,5.0,True
81,5,17,9,pop,Synthetic_pop,Generated_Riff_4,5.0,True
62,1,17,10,pop,Synthetic_pop,Generated_Riff_4,5.0,True
88,5,24,11,pop,Synthetic_pop,Generated_Riff_4,5.0,True
67,4,8,12,pop,Synthetic_pop,Generated_Riff_4,5.0,True
78,5,14,13,pop,Synthetic_pop,Generated_Riff_4,5.0,True
83,5,19,14,pop,Synthetic_pop,Generated_Riff_4,5.0,True
86,5,22,15,pop,Synthetic_pop,Generated_Riff_4,5.0,True
79,5,15,17,pop,Synthetic_pop,Generated_Riff_4,5.0,True
71,5,7,18,pop,Synthetic_pop,Generated_Riff_4,5.0,True
60,2,10,1,pop,Synthetic_pop,Generated_Riff_5,5.0,True
79,5,15,2,pop,Synthetic_pop,Generated_Riff_5,5.0,True
81,5,17,3,pop,Synthetic_pop,Generated_Riff_5,5.0,True
60,2,10,4,pop,Synthetic_pop,Generated_Riff_5,5.0,True
86,5,22,5,pop,Synthetic_pop,Generated_Riff_5,5.0,True
79,5,15,6,pop,Synthetic_pop,Generated_Riff_5,5.0,True
84,5,20,7,pop,Synthetic_pop,Generated_Riff_5,5.0,True
76,5,12,8,pop,Synthetic_pop,Generated_Riff_5,5.0,True
84,5,20,9,pop,Synthetic_pop,Generated_Riff_5,5.0,True
81,5,17,11,pop,Synthetic_pop,Generated_Riff_5,5.0,True
60,4,1,12,pop,Synthetic_pop,Generated_Riff_5,5.0,True
74,4,15,13,pop,Synthetic_pop,Generated_Riff_5,5.0,True
72,4,13,14,pop,Synthetic_pop,Generated_Riff_5,5.0,True
81,5,17,15,pop,Synthetic_pop,Generated_Riff_5,5.0,True
67,5,3,16,pop,Synthetic_pop,Generated_Riff_5,5.0,True
79,5,15,17,pop,Synthetic_pop,Generated_Riff_5,5.0,True
76,5,12,18,pop,Synthetic_pop,Generated_Riff_5,5.0,True
74,5,10,1,pop,Synthetic_pop,Generated_Riff_6,5.0,True
81,5,17,2,pop,Synthetic_pop,Generated_Riff_6,5.0,True
74,4,15,3,pop,Synthetic_pop,Generated_Riff_6,5.0,True
74,5,10,4,pop,Synthetic_pop,Generated_Riff_6,5.0,True
67,5,3,7,pop,Synthetic_pop,Generated_Riff_6,5.0,True
74,4,15,8,pop,Synthetic_pop,Generated_Riff_6,5.0,True
84,5,20,10,pop,Synthetic_pop,Generated_Riff_6,5.0,True
77,4,18,12,pop,Synthetic_pop,Generated_Riff_6,5.0,True
72,4,13,14,pop,Synthetic_pop,Generated_Riff_6,5.0,True
86,5,22,1,pop,Synthetic_pop,Generated_Riff_7,5.0,True
63,4,4,2,pop,Synthetic_pop,Generated_Riff_7,5.0,True
65,4,6,3,pop,Synthetic_pop,Generated_Riff_7,5.0,True
72,4,13,4,pop,Synthetic_pop,Generated_Riff_7,5.0,True
63,2,13,5,pop,Synthetic_pop,Generated_Riff_7,5.0,True
67,4,8,6,pop,Synthetic_pop,Generated_Riff_7,5.0,True
63,3,8,7,pop,Synthetic_pop,Generated_Riff_7,5.0,True
84,5,20,8,pop,Synthetic_pop,Generated_Riff_7,5.0,True
60,1,15,10,pop,Synthetic_pop,Generated_Riff_7,5.0,True
68,3,13,11,pop,Synthetic_pop,Generated_Riff_7,5.0,True
87,5,23,12,pop,Synthetic_pop,Generated_Riff_7,5.0,True
65,4,6,13,pop,Synthetic_pop,Generated_Riff_7,5.0,True
87,5,23,14,pop,Synthetic_pop,Generated_Riff_7,5.0,True
79,5,15,15,pop,Synthetic_pop,Generated_Riff_7,5.0,True
79,5,15,16,pop,Synthetic_pop,Generated_Riff_7,5.0,True
67,4,8,0,pop,Synthetic_pop,Generated_Riff_8,5.0,True
65,3,10,1,pop,Synthetic_pop,Generated_Riff_8,5.0,True
86,5,22,4,pop,Synthetic_pop,Generated_Riff_8,5.0,True
67,5,3,6,pop,Synthetic_pop,Generated_Riff_8,5.0,True
72,4,13,7,pop,Synthetic_pop,Generated_Riff_8,5.0,True
81,5,17,8,pop,Synthetic_pop,Generated_Riff_8,5.0,True
77,5,13,9,pop,Synthetic_pop,Generated_Riff_8,5.0,True
72,3,17,10,pop,Synthetic_pop,Generated_Riff_8,5.0,True
74,4,15,11,pop,Synthetic_pop,Generated_Riff_8,5.0,True
65,2,15,12,pop,Synthetic_pop,Generated_Riff_8,5.0,True
62,1,17,16,pop,Synthetic_pop,Generated_Riff_8,5.0,True
74,5,10,0,pop,Synthetic_pop,Generated_Riff_9,5.0,True
72,4,13,3,pop,Synthetic_pop,Generated_Riff_9,5.0,True
86,5,22,4,pop,Synthetic_pop,Generated_Riff_9,5.0,True
77,4,18,6,pop,Synthetic_pop,Generated_Riff_9,5.0,True
72,4,13,11,pop,Synthetic_pop,Generated_Riff_9,5.0,True
84,5,20,12,pop,Synthetic_pop,Generated_Riff_9,5.0,True
72,5,8,13,pop,Synthetic_pop,Generated_Riff_9,5.0,True
70,5,6,14,pop,Synthetic_pop,Generated_Riff_9,5.0,True
77,4,18,17,pop,Synthetic_pop,Generated_Riff_9,5.0,True
82,5,18,19,pop,Synthetic_pop,Generated_Riff_9,5.0,True
88,5,24,0,pop,Synthetic_pop,Generated_Riff_10,5.0,True
88,5,24,1,pop,Synthetic_pop,Generated_Riff_10,5.0,True
88,5,24,3,pop,Synthetic_pop,Generated_Riff_10,5.0,True
71,4,12,5,pop,Synthetic_pop,Generated_Riff_10,5.0,True
69,3,14,6,pop,Synthetic_pop,Generated_Riff_10,5.0,True
79,5,15,7,pop,Synthetic_pop,Generated_Riff_10,5.0,True
69,3,14,8,pop,Synthetic_pop,Generated_Riff_10,5.0,True
79,5,15,9,pop,Synthetic_pop,Generated_Riff_10,5.0,True
69,3,14,10,pop,Synthetic_pop,Generated_Riff_10,5.0,True
69,2,19,11,pop,Synthetic_pop,Generated_Riff_10,5.0,True
74,3,19,12,pop,Synthetic_pop,Generated_Riff_10,5.0,True
69,3,14,13,pop,Synthetic_pop,Generated_Riff_10,5.0,True
74,4,15,14,pop,Synthetic_pop,Generated_Riff_10,5.0,True
86,5,22,15,pop,Synthetic_pop,Generated_Riff_10,5.0,True
