2025-04-08 18:46:58,568 - __main__ - INFO - Starting batch processing from F:\newrepos\olitunes\guitarset_training_data to F:\newrepos\olitunes\processed_guitarset_data
2025-04-08 18:50:47,244 - __main__ - INFO - Starting batch processing from F:/newrepos/olitunes/backend/data/guitarset_training_data to F:/newrepos/olitunes/processed_guitarset_data
2025-04-08 18:50:47,244 - __main__ - INFO - Processing complete!
2025-04-08 18:50:47,246 - __main__ - INFO - Processed 0/0 batches
2025-04-08 18:50:47,246 - __main__ - INFO - Total examples: 0
2025-04-08 18:50:47,246 - __main__ - INFO - Original size: 0.00 GB
2025-04-08 18:50:47,246 - __main__ - INFO - Compressed size: 0.00 GB
2025-04-08 18:50:47,247 - __main__ - INFO - Compression ratio: 0.00x
2025-04-08 18:50:47,257 - __main__ - INFO - Space saved: 0.00 GB
2025-04-08 18:51:36,563 - __main__ - INFO - Starting batch processing from F:/newrepos/olitunes/backend/data/guitarset_training_data to F:/newrepos/olitunes/processed_guitarset_data
2025-04-08 18:51:36,686 - __main__ - INFO - Processing batch chunk 1/115 (10 batches)
2025-04-08 19:37:34,785 - __mp_main__ - INFO - Successfully loaded data from batch_693: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:37:34,805 - __mp_main__ - INFO - Successfully loaded data from batch_697: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:37:34,826 - __mp_main__ - INFO - Successfully loaded data from batch_696: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:37:34,869 - __mp_main__ - INFO - Successfully loaded data from batch_698: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:37:34,892 - __mp_main__ - INFO - Successfully loaded data from batch_699: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:37:38,179 - __main__ - INFO - Processing batch chunk 71/115 (10 batches)
2025-04-08 19:37:48,554 - __mp_main__ - INFO - Successfully loaded data from batch_701: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:37:48,933 - __mp_main__ - INFO - Successfully loaded data from batch_700: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:37:49,008 - __mp_main__ - INFO - Successfully loaded data from batch_703: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:37:49,025 - __mp_main__ - INFO - Successfully loaded data from batch_704: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:37:49,086 - __mp_main__ - INFO - Successfully loaded data from batch_705: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:37:49,274 - __mp_main__ - INFO - Successfully loaded data from batch_706: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:37:49,301 - __mp_main__ - INFO - Successfully loaded data from batch_702: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:37:49,319 - __mp_main__ - INFO - Successfully loaded data from batch_707: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:37:49,347 - __mp_main__ - INFO - Successfully loaded data from batch_708: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:37:49,366 - __mp_main__ - INFO - Successfully loaded data from batch_709: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:37:52,714 - __main__ - INFO - Processing batch chunk 72/115 (10 batches)
2025-04-08 19:38:02,874 - __mp_main__ - INFO - Successfully loaded data from batch_710: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:03,080 - __mp_main__ - INFO - Successfully loaded data from batch_711: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:03,398 - __mp_main__ - INFO - Successfully loaded data from batch_712: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:03,401 - __mp_main__ - INFO - Successfully loaded data from batch_713: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:03,418 - __mp_main__ - INFO - Successfully loaded data from batch_714: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:03,584 - __mp_main__ - INFO - Successfully loaded data from batch_717: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:03,626 - __mp_main__ - INFO - Successfully loaded data from batch_716: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:03,659 - __mp_main__ - INFO - Successfully loaded data from batch_719: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:03,683 - __mp_main__ - INFO - Successfully loaded data from batch_715: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:03,724 - __mp_main__ - INFO - Successfully loaded data from batch_718: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:06,951 - __main__ - INFO - Processing batch chunk 73/115 (10 batches)
2025-04-08 19:38:17,287 - __mp_main__ - INFO - Successfully loaded data from batch_720: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:17,578 - __mp_main__ - INFO - Successfully loaded data from batch_721: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:17,626 - __mp_main__ - INFO - Successfully loaded data from batch_724: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:17,630 - __mp_main__ - INFO - Successfully loaded data from batch_723: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:17,861 - __mp_main__ - INFO - Successfully loaded data from batch_726: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:17,863 - __mp_main__ - INFO - Successfully loaded data from batch_722: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:17,884 - __mp_main__ - INFO - Successfully loaded data from batch_725: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:17,914 - __mp_main__ - INFO - Successfully loaded data from batch_728: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:17,935 - __mp_main__ - INFO - Successfully loaded data from batch_729: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:17,946 - __mp_main__ - INFO - Successfully loaded data from batch_727: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:21,403 - __main__ - INFO - Processing batch chunk 74/115 (10 batches)
2025-04-08 19:38:32,230 - __mp_main__ - INFO - Successfully loaded data from batch_730: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:32,313 - __mp_main__ - INFO - Successfully loaded data from batch_731: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:32,370 - __mp_main__ - INFO - Successfully loaded data from batch_732: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:32,414 - __mp_main__ - INFO - Successfully loaded data from batch_733: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:32,469 - __mp_main__ - INFO - Successfully loaded data from batch_734: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:32,583 - __mp_main__ - INFO - Successfully loaded data from batch_735: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:32,594 - __mp_main__ - INFO - Successfully loaded data from batch_737: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:32,659 - __mp_main__ - INFO - Successfully loaded data from batch_738: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:32,688 - __mp_main__ - INFO - Successfully loaded data from batch_739: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:32,732 - __mp_main__ - INFO - Successfully loaded data from batch_736: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:36,000 - __main__ - INFO - Processing batch chunk 75/115 (10 batches)
2025-04-08 19:38:46,285 - __mp_main__ - INFO - Successfully loaded data from batch_741: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:46,478 - __mp_main__ - INFO - Successfully loaded data from batch_740: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:46,658 - __mp_main__ - INFO - Successfully loaded data from batch_742: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:46,780 - __mp_main__ - INFO - Successfully loaded data from batch_744: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:46,803 - __mp_main__ - INFO - Successfully loaded data from batch_743: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:46,824 - __mp_main__ - INFO - Successfully loaded data from batch_745: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:47,081 - __mp_main__ - INFO - Successfully loaded data from batch_746: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:47,120 - __mp_main__ - INFO - Successfully loaded data from batch_748: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:47,145 - __mp_main__ - INFO - Successfully loaded data from batch_747: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:47,166 - __mp_main__ - INFO - Successfully loaded data from batch_749: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:38:50,405 - __main__ - INFO - Processing batch chunk 76/115 (10 batches)
2025-04-08 19:39:01,071 - __mp_main__ - INFO - Successfully loaded data from batch_751: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:01,160 - __mp_main__ - INFO - Successfully loaded data from batch_750: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:01,186 - __mp_main__ - INFO - Successfully loaded data from batch_752: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:01,206 - __mp_main__ - INFO - Successfully loaded data from batch_754: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:01,606 - __mp_main__ - INFO - Successfully loaded data from batch_756: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:01,631 - __mp_main__ - INFO - Successfully loaded data from batch_757: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:01,651 - __mp_main__ - INFO - Successfully loaded data from batch_755: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:01,675 - __mp_main__ - INFO - Successfully loaded data from batch_758: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:01,707 - __mp_main__ - INFO - Successfully loaded data from batch_759: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:01,730 - __mp_main__ - INFO - Successfully loaded data from batch_753: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:04,990 - __main__ - INFO - Processing batch chunk 77/115 (10 batches)
2025-04-08 19:39:15,594 - __mp_main__ - INFO - Successfully loaded data from batch_760: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:15,797 - __mp_main__ - INFO - Successfully loaded data from batch_761: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:15,831 - __mp_main__ - INFO - Successfully loaded data from batch_763: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:15,854 - __mp_main__ - INFO - Successfully loaded data from batch_764: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:15,882 - __mp_main__ - INFO - Successfully loaded data from batch_765: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:15,901 - __mp_main__ - INFO - Successfully loaded data from batch_762: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:16,072 - __mp_main__ - INFO - Successfully loaded data from batch_769: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:16,122 - __mp_main__ - INFO - Successfully loaded data from batch_767: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:16,145 - __mp_main__ - INFO - Successfully loaded data from batch_766: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:16,185 - __mp_main__ - INFO - Successfully loaded data from batch_768: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:19,426 - __main__ - INFO - Processing batch chunk 78/115 (10 batches)
2025-04-08 19:39:29,850 - __mp_main__ - INFO - Successfully loaded data from batch_770: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:29,906 - __mp_main__ - INFO - Successfully loaded data from batch_771: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:30,081 - __mp_main__ - INFO - Successfully loaded data from batch_772: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:30,093 - __mp_main__ - INFO - Successfully loaded data from batch_773: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:30,108 - __mp_main__ - INFO - Successfully loaded data from batch_774: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:30,236 - __mp_main__ - INFO - Successfully loaded data from batch_776: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:30,290 - __mp_main__ - INFO - Successfully loaded data from batch_775: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:30,342 - __mp_main__ - INFO - Successfully loaded data from batch_778: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:30,363 - __mp_main__ - INFO - Successfully loaded data from batch_777: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:30,406 - __mp_main__ - INFO - Successfully loaded data from batch_779: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:33,664 - __main__ - INFO - Processing batch chunk 79/115 (10 batches)
2025-04-08 19:39:44,142 - __mp_main__ - INFO - Successfully loaded data from batch_780: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:44,365 - __mp_main__ - INFO - Successfully loaded data from batch_781: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:44,390 - __mp_main__ - INFO - Successfully loaded data from batch_783: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:44,406 - __mp_main__ - INFO - Successfully loaded data from batch_784: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:44,633 - __mp_main__ - INFO - Successfully loaded data from batch_787: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:44,704 - __mp_main__ - INFO - Successfully loaded data from batch_782: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:44,740 - __mp_main__ - INFO - Successfully loaded data from batch_788: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:44,772 - __mp_main__ - INFO - Successfully loaded data from batch_786: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:44,810 - __mp_main__ - INFO - Successfully loaded data from batch_789: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:44,810 - __mp_main__ - INFO - Successfully loaded data from batch_785: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:48,166 - __main__ - INFO - Processing batch chunk 80/115 (10 batches)
2025-04-08 19:39:58,362 - __mp_main__ - INFO - Successfully loaded data from batch_790: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:58,579 - __mp_main__ - INFO - Successfully loaded data from batch_791: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:58,642 - __mp_main__ - INFO - Successfully loaded data from batch_794: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:58,847 - __mp_main__ - INFO - Successfully loaded data from batch_793: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:58,902 - __mp_main__ - INFO - Successfully loaded data from batch_792: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:58,944 - __mp_main__ - INFO - Successfully loaded data from batch_796: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:58,970 - __mp_main__ - INFO - Successfully loaded data from batch_795: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:59,029 - __mp_main__ - INFO - Successfully loaded data from batch_799: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:59,052 - __mp_main__ - INFO - Successfully loaded data from batch_798: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:39:59,072 - __mp_main__ - INFO - Successfully loaded data from batch_797: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:02,284 - __main__ - INFO - Processing batch chunk 81/115 (10 batches)
2025-04-08 19:40:12,168 - __mp_main__ - INFO - Successfully loaded data from batch_800: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:12,877 - __mp_main__ - INFO - Successfully loaded data from batch_801: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:13,093 - __mp_main__ - INFO - Successfully loaded data from batch_802: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:13,172 - __mp_main__ - INFO - Successfully loaded data from batch_805: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:13,178 - __mp_main__ - INFO - Successfully loaded data from batch_803: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:13,193 - __mp_main__ - INFO - Successfully loaded data from batch_806: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:13,229 - __mp_main__ - INFO - Successfully loaded data from batch_807: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:13,252 - __mp_main__ - INFO - Successfully loaded data from batch_809: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:13,263 - __mp_main__ - INFO - Successfully loaded data from batch_804: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:13,294 - __mp_main__ - INFO - Successfully loaded data from batch_808: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:16,520 - __main__ - INFO - Processing batch chunk 82/115 (10 batches)
2025-04-08 19:40:27,106 - __mp_main__ - INFO - Successfully loaded data from batch_810: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:27,242 - __mp_main__ - INFO - Successfully loaded data from batch_811: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:27,317 - __mp_main__ - INFO - Successfully loaded data from batch_812: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:27,341 - __mp_main__ - INFO - Successfully loaded data from batch_815: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:27,368 - __mp_main__ - INFO - Successfully loaded data from batch_814: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:27,553 - __mp_main__ - INFO - Successfully loaded data from batch_817: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:27,663 - __mp_main__ - INFO - Successfully loaded data from batch_816: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:27,683 - __mp_main__ - INFO - Successfully loaded data from batch_813: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:27,731 - __mp_main__ - INFO - Successfully loaded data from batch_819: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:27,754 - __mp_main__ - INFO - Successfully loaded data from batch_818: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:31,015 - __main__ - INFO - Processing batch chunk 83/115 (10 batches)
2025-04-08 19:40:41,652 - __mp_main__ - INFO - Successfully loaded data from batch_820: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:41,663 - __mp_main__ - INFO - Successfully loaded data from batch_821: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:41,734 - __mp_main__ - INFO - Successfully loaded data from batch_822: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:41,763 - __mp_main__ - INFO - Successfully loaded data from batch_823: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:41,899 - __mp_main__ - INFO - Successfully loaded data from batch_825: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:41,914 - __mp_main__ - INFO - Successfully loaded data from batch_824: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:41,991 - __mp_main__ - INFO - Successfully loaded data from batch_826: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:42,010 - __mp_main__ - INFO - Successfully loaded data from batch_827: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:42,032 - __mp_main__ - INFO - Successfully loaded data from batch_828: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:42,053 - __mp_main__ - INFO - Successfully loaded data from batch_829: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:45,463 - __main__ - INFO - Processing batch chunk 84/115 (10 batches)
2025-04-08 19:40:56,037 - __mp_main__ - INFO - Successfully loaded data from batch_830: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:56,084 - __mp_main__ - INFO - Successfully loaded data from batch_831: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:56,128 - __mp_main__ - INFO - Successfully loaded data from batch_835: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:56,135 - __mp_main__ - INFO - Successfully loaded data from batch_834: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:56,501 - __mp_main__ - INFO - Successfully loaded data from batch_836: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:56,510 - __mp_main__ - INFO - Successfully loaded data from batch_833: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:56,531 - __mp_main__ - INFO - Successfully loaded data from batch_832: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:56,554 - __mp_main__ - INFO - Successfully loaded data from batch_837: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:56,575 - __mp_main__ - INFO - Successfully loaded data from batch_838: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:56,598 - __mp_main__ - INFO - Successfully loaded data from batch_839: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:40:59,925 - __main__ - INFO - Processing batch chunk 85/115 (10 batches)
2025-04-08 19:41:10,698 - __mp_main__ - INFO - Successfully loaded data from batch_840: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:10,800 - __mp_main__ - INFO - Successfully loaded data from batch_842: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:10,923 - __mp_main__ - INFO - Successfully loaded data from batch_843: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:11,033 - __mp_main__ - INFO - Successfully loaded data from batch_841: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:11,045 - __mp_main__ - INFO - Successfully loaded data from batch_844: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:11,049 - __mp_main__ - INFO - Successfully loaded data from batch_848: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:11,050 - __mp_main__ - INFO - Successfully loaded data from batch_847: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:11,080 - __mp_main__ - INFO - Successfully loaded data from batch_845: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:11,100 - __mp_main__ - INFO - Successfully loaded data from batch_849: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:11,140 - __mp_main__ - INFO - Successfully loaded data from batch_846: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:14,460 - __main__ - INFO - Processing batch chunk 86/115 (10 batches)
2025-04-08 19:41:24,256 - __mp_main__ - INFO - Successfully loaded data from batch_850: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:24,765 - __mp_main__ - INFO - Successfully loaded data from batch_851: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:25,268 - __mp_main__ - INFO - Successfully loaded data from batch_852: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:25,339 - __mp_main__ - INFO - Successfully loaded data from batch_853: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:25,365 - __mp_main__ - INFO - Successfully loaded data from batch_854: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:25,380 - __mp_main__ - INFO - Successfully loaded data from batch_858: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:25,405 - __mp_main__ - INFO - Successfully loaded data from batch_857: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:25,428 - __mp_main__ - INFO - Successfully loaded data from batch_855: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:25,447 - __mp_main__ - INFO - Successfully loaded data from batch_856: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:25,469 - __mp_main__ - INFO - Successfully loaded data from batch_859: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:28,702 - __main__ - INFO - Processing batch chunk 87/115 (10 batches)
2025-04-08 19:41:38,722 - __mp_main__ - INFO - Successfully loaded data from batch_860: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:39,328 - __mp_main__ - INFO - Successfully loaded data from batch_861: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:39,537 - __mp_main__ - INFO - Successfully loaded data from batch_862: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:39,602 - __mp_main__ - INFO - Successfully loaded data from batch_865: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:39,604 - __mp_main__ - INFO - Successfully loaded data from batch_863: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:39,628 - __mp_main__ - INFO - Successfully loaded data from batch_864: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:39,647 - __mp_main__ - INFO - Successfully loaded data from batch_866: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:39,671 - __mp_main__ - INFO - Successfully loaded data from batch_867: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:39,698 - __mp_main__ - INFO - Successfully loaded data from batch_868: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:39,721 - __mp_main__ - INFO - Successfully loaded data from batch_869: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:43,086 - __main__ - INFO - Processing batch chunk 88/115 (10 batches)
2025-04-08 19:41:53,679 - __mp_main__ - INFO - Successfully loaded data from batch_870: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:53,840 - __mp_main__ - INFO - Successfully loaded data from batch_871: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:53,864 - __mp_main__ - INFO - Successfully loaded data from batch_873: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:53,942 - __mp_main__ - INFO - Successfully loaded data from batch_878: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:53,965 - __mp_main__ - INFO - Successfully loaded data from batch_872: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:53,989 - __mp_main__ - INFO - Successfully loaded data from batch_874: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:54,193 - __mp_main__ - INFO - Successfully loaded data from batch_879: X shape (1000, 50, 150), y shape (1000, 50, 150)
2025-04-08 19:41:54,235 - __mp_main__ - INFO - Successfully loaded data from batch_877: X shape (1000, 50, 150), y shape (1000, 50, 150)
